"INDICATOR","HFAMDB_657"

"HFAMDB_657","Mental and behavioural disorders, number of deaths, by sex"

"UNIT_TYPE","Unit"
"NUM_DTH","number of deaths"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"COUNT","Count"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"TOTAL","Total"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"DNK","","TOTAL","ALL","1995","935"
"DNK","","TOTAL","ALL","1996","786"
"DNK","","TOTAL","ALL","1997","1234"
"DNK","","TOTAL","ALL","1998","1397"
"DNK","","TOTAL","ALL","1999","1751"
"DNK","","TOTAL","ALL","2000","1592"
"DNK","","TOTAL","ALL","2001","1819"
"DNK","","TOTAL","ALL","2002","2247"
"DNK","","TOTAL","ALL","2003","2047"
"DNK","","TOTAL","ALL","2004","2193"
"DNK","","TOTAL","ALL","2005","2535"
"DNK","","TOTAL","ALL","2006","2719"
"DNK","","TOTAL","ALL","2007","2863"
"DNK","","TOTAL","ALL","2008","3061"
"DNK","","TOTAL","ALL","2009","3075"
"DNK","","TOTAL","ALL","2010","3104"
"DNK","","TOTAL","ALL","2011","3006"
"DNK","","TOTAL","ALL","2012","3102"
"DNK","","TOTAL","ALL","2013","3200"
"DNK","","TOTAL","ALL","2014","3115"
"DNK","","TOTAL","ALL","2015","3435"
"DNK","","TOTAL","ALL","2016","3588"
"DNK","","TOTAL","ALL","2017","3613"
"DNK","","TOTAL","ALL","2018","3711"
"ESP","","TOTAL","ALL","1968","1161"
"ESP","","TOTAL","ALL","1969","1332"
"ESP","","TOTAL","ALL","1971","784"
"ESP","","TOTAL","ALL","1972","805"
"ESP","","TOTAL","ALL","1973","835"
"ESP","","TOTAL","ALL","1974","902"
"ESP","","TOTAL","ALL","1975","1090"
"ESP","","TOTAL","ALL","1976","999"
"ESP","","TOTAL","ALL","1977","937"
"ESP","","TOTAL","ALL","1978","955"
"ESP","","TOTAL","ALL","1979","1068"
"ESP","","TOTAL","ALL","1980","900"
"ESP","","TOTAL","ALL","1981","985"
"ESP","","TOTAL","ALL","1982","968"
"ESP","","TOTAL","ALL","1983","1486"
"ESP","","TOTAL","ALL","1984","1697"
"ESP","","TOTAL","ALL","1985","2082"
"ESP","","TOTAL","ALL","1986","2474"
"ESP","","TOTAL","ALL","1987","3034"
"ESP","","TOTAL","ALL","1988","3495"
"ESP","","TOTAL","ALL","1989","4404"
"ESP","","TOTAL","ALL","1990","5443"
"ESP","","TOTAL","ALL","1991","6476"
"ESP","","TOTAL","ALL","1992","6802"
"ESP","","TOTAL","ALL","1993","7494"
"ESP","","TOTAL","ALL","1994","8479"
"ESP","","TOTAL","ALL","1995","9393"
"ESP","","TOTAL","ALL","1996","10230"
"ESP","","TOTAL","ALL","1997","10795"
"ESP","","TOTAL","ALL","1998","11796"
"ESP","","TOTAL","ALL","1999","11520"
"ESP","","TOTAL","ALL","2000","11149"
"ESP","","TOTAL","ALL","2001","11346"
"ESP","","TOTAL","ALL","2002","11682"
"ESP","","TOTAL","ALL","2003","13072"
"ESP","","TOTAL","ALL","2004","11878"
"ESP","","TOTAL","ALL","2005","12539"
"ESP","","TOTAL","ALL","2006","12107"
"ESP","","TOTAL","ALL","2007","12309"
"ESP","","TOTAL","ALL","2008","13040"
"ESP","","TOTAL","ALL","2009","14456"
"ESP","","TOTAL","ALL","2010","14821"
"ESP","","TOTAL","ALL","2011","15276"
"ESP","","TOTAL","ALL","2012","17145"
"ESP","","TOTAL","ALL","2013","16977"
"ESP","","TOTAL","ALL","2014","18706"
"ESP","","TOTAL","ALL","2015","21333"
"ESP","","TOTAL","ALL","2017","21722"
"ESP","","TOTAL","ALL","2018","22376"
"ESP","","TOTAL","ALL","2019","22896"
"ESP","","TOTAL","ALL","2020","21697"
"EST","","TOTAL","ALL","1981","37"
"EST","","TOTAL","ALL","1982","42"
"EST","","TOTAL","ALL","1985","21"
"EST","","TOTAL","ALL","1986","22"
"EST","","TOTAL","ALL","1987","15"
"EST","","TOTAL","ALL","1988","23"
"EST","","TOTAL","ALL","1989","16"
"EST","","TOTAL","ALL","1990","29"
"EST","","TOTAL","ALL","1991","37"
"EST","","TOTAL","ALL","1992","25"
"EST","","TOTAL","ALL","1993","31"
"EST","","TOTAL","ALL","1994","47"
"EST","","TOTAL","ALL","1995","48"
"EST","","TOTAL","ALL","1996","30"
"EST","","TOTAL","ALL","1997","8"
"EST","","TOTAL","ALL","1998","14"
"EST","","TOTAL","ALL","1999","24"
"EST","","TOTAL","ALL","2000","25"
"EST","","TOTAL","ALL","2001","65"
"EST","","TOTAL","ALL","2002","61"
"EST","","TOTAL","ALL","2003","152"
"EST","","TOTAL","ALL","2004","139"
"EST","","TOTAL","ALL","2005","187"
"EST","","TOTAL","ALL","2006","162"
"EST","","TOTAL","ALL","2007","253"
"EST","","TOTAL","ALL","2008","192"
"EST","","TOTAL","ALL","2009","143"
"EST","","TOTAL","ALL","2010","129"
"EST","","TOTAL","ALL","2011","122"
"EST","","TOTAL","ALL","2012","139"
"EST","","TOTAL","ALL","2013","108"
"EST","","TOTAL","ALL","2014","107"
"EST","","TOTAL","ALL","2015","102"
"EST","","TOTAL","ALL","2016","108"
"FIN","","TOTAL","ALL","1969","214"
"FIN","","TOTAL","ALL","1970","202"
"FIN","","TOTAL","ALL","1971","266"
"FIN","","TOTAL","ALL","1972","265"
"FIN","","TOTAL","ALL","1973","211"
"FIN","","TOTAL","ALL","1974","284"
"FIN","","TOTAL","ALL","1975","326"
"FIN","","TOTAL","ALL","1976","276"
"FIN","","TOTAL","ALL","1977","190"
"FIN","","TOTAL","ALL","1978","350"
"FIN","","TOTAL","ALL","1979","345"
"FIN","","TOTAL","ALL","1980","343"
"FIN","","TOTAL","ALL","1981","557"
"FIN","","TOTAL","ALL","1982","698"
"FIN","","TOTAL","ALL","1983","837"
"FIN","","TOTAL","ALL","1984","871"
"FIN","","TOTAL","ALL","1985","1091"
"FIN","","TOTAL","ALL","1986","1299"
"FIN","","TOTAL","ALL","1987","1244"
"FIN","","TOTAL","ALL","1988","1419"
"FIN","","TOTAL","ALL","1989","1569"
"FIN","","TOTAL","ALL","1990","1591"
"FIN","","TOTAL","ALL","1991","1737"
"FIN","","TOTAL","ALL","1992","1740"
"FIN","","TOTAL","ALL","1993","1971"
"FIN","","TOTAL","ALL","1994","1927"
"FIN","","TOTAL","ALL","1995","1984"
"FIN","","TOTAL","ALL","1996","2678"
"FIN","","TOTAL","ALL","1997","2891"
"FIN","","TOTAL","ALL","1998","2993"
"FIN","","TOTAL","ALL","1999","3145"
"FIN","","TOTAL","ALL","2000","3083"
"FIN","","TOTAL","ALL","2001","2997"
"FIN","","TOTAL","ALL","2002","3246"
"FIN","","TOTAL","ALL","2003","3112"
"FIN","","TOTAL","ALL","2004","2827"
"FIN","","TOTAL","ALL","2005","2727"
"FIN","","TOTAL","ALL","2006","2685"
"FIN","","TOTAL","ALL","2007","2540"
"FIN","","TOTAL","ALL","2008","2369"
"FIN","","TOTAL","ALL","2009","2347"
"FIN","","TOTAL","ALL","2010","2355"
"FIN","","TOTAL","ALL","2011","2073"
"FIN","","TOTAL","ALL","2012","2311"
"FIN","","TOTAL","ALL","2013","2290"
"FIN","","TOTAL","ALL","2014","2325"
"FIN","","TOTAL","ALL","2016","2412"
"FIN","","TOTAL","ALL","2017","2359"
"FIN","","TOTAL","ALL","2018","2656"
"FRA","","TOTAL","ALL","1968","6892"
"FRA","","TOTAL","ALL","1969","7134"
"FRA","","TOTAL","ALL","1970","6548"
"FRA","","TOTAL","ALL","1971","6764"
"FRA","","TOTAL","ALL","1972","6714"
"FRA","","TOTAL","ALL","1973","6296"
"FRA","","TOTAL","ALL","1974","5912"
"FRA","","TOTAL","ALL","1975","6639"
"FRA","","TOTAL","ALL","1976","6265"
"FRA","","TOTAL","ALL","1977","6108"
"FRA","","TOTAL","ALL","1978","6086"
"FRA","","TOTAL","ALL","1979","7162"
"FRA","","TOTAL","ALL","1980","7978"
"FRA","","TOTAL","ALL","1981","9499"
"FRA","","TOTAL","ALL","1982","10087"
"FRA","","TOTAL","ALL","1983","11414"
"FRA","","TOTAL","ALL","1984","11564"
"FRA","","TOTAL","ALL","1985","11622"
"FRA","","TOTAL","ALL","1986","12356"
"FRA","","TOTAL","ALL","1987","11716"
"FRA","","TOTAL","ALL","1988","12571"
"FRA","","TOTAL","ALL","1989","12630"
"FRA","","TOTAL","ALL","1990","12912"
"FRA","","TOTAL","ALL","1991","12544"
"FRA","","TOTAL","ALL","1992","12194"
"FRA","","TOTAL","ALL","1993","12919"
"FRA","","TOTAL","ALL","1994","13111"
"FRA","","TOTAL","ALL","1995","13259"
"FRA","","TOTAL","ALL","1996","13277"
"FRA","","TOTAL","ALL","1997","13670"
"FRA","","TOTAL","ALL","1998","14568"
"FRA","","TOTAL","ALL","1999","15894"
"FRA","","TOTAL","ALL","2000","17320"
"FRA","","TOTAL","ALL","2001","17693"
"FRA","","TOTAL","ALL","2002","17896"
"FRA","","TOTAL","ALL","2003","19036"
"FRA","","TOTAL","ALL","2004","16029"
"FRA","","TOTAL","ALL","2005","17057"
"FRA","","TOTAL","ALL","2006","16391"
"FRA","","TOTAL","ALL","2007","16830"
"FRA","","TOTAL","ALL","2008","17390"
"FRA","","TOTAL","ALL","2009","17558"
"FRA","","TOTAL","ALL","2010","17894"
"FRA","","TOTAL","ALL","2011","19196"
"FRA","","TOTAL","ALL","2012","21631"
"FRA","","TOTAL","ALL","2013","22178"
"FRA","","TOTAL","ALL","2014","22097"
"GBR","","TOTAL","ALL","1968","1503"
"GBR","","TOTAL","ALL","1969","1577"
"GBR","","TOTAL","ALL","1970","1610"
"GBR","","TOTAL","ALL","1971","1712"
"GBR","","TOTAL","ALL","1972","1848"
"GBR","","TOTAL","ALL","1973","1958"
"GBR","","TOTAL","ALL","1974","2245"
"GBR","","TOTAL","ALL","1975","2428"
"GBR","","TOTAL","ALL","1976","2506"
"GBR","","TOTAL","ALL","1977","2455"
"GBR","","TOTAL","ALL","1978","2986"
"GBR","","TOTAL","ALL","1979","3815"
"GBR","","TOTAL","ALL","1980","3928"
"GBR","","TOTAL","ALL","1981","4039"
"GBR","","TOTAL","ALL","1982","4426"
"GBR","","TOTAL","ALL","1983","4813"
"GBR","","TOTAL","ALL","1984","11422"
"GBR","","TOTAL","ALL","1985","12989"
"GBR","","TOTAL","ALL","1986","13423"
"GBR","","TOTAL","ALL","1987","13390"
"GBR","","TOTAL","ALL","1988","14274"
"GBR","","TOTAL","ALL","1989","14868"
"GBR","","TOTAL","ALL","1990","14439"
"GBR","","TOTAL","ALL","1991","14678"
"GBR","","TOTAL","ALL","1992","14135"
"GBR","","TOTAL","ALL","1993","9158"
"GBR","","TOTAL","ALL","1994","9439"
"GBR","","TOTAL","ALL","1995","10810"
"GBR","","TOTAL","ALL","1996","10991"
"GBR","","TOTAL","ALL","1997","11474"
"GBR","","TOTAL","ALL","1998","12300"
"GBR","","TOTAL","ALL","1999","13264"
"GBR","","TOTAL","ALL","2001","17082"
"GBR","","TOTAL","ALL","2002","17308"
"GBR","","TOTAL","ALL","2003","17947"
"GBR","","TOTAL","ALL","2004","17364"
"GBR","","TOTAL","ALL","2005","17504"
"GBR","","TOTAL","ALL","2006","17854"
"GBR","","TOTAL","ALL","2007","19979"
"GBR","","TOTAL","ALL","2008","22154"
"GBR","","TOTAL","ALL","2009","21682"
"GBR","","TOTAL","ALL","2010","23740"
"GBR","","TOTAL","ALL","2011","35280"
"GBR","","TOTAL","ALL","2012","40705"
"GBR","","TOTAL","ALL","2013","43207"
"GBR","","TOTAL","ALL","2014","46202"
"GBR","","TOTAL","ALL","2015","54073"
"GBR","","TOTAL","ALL","2016","53672"
"GBR","","TOTAL","ALL","2017","56751"
"GBR","","TOTAL","ALL","2018","56864"
"GBR","","TOTAL","ALL","2019","52859"
"GEO","","TOTAL","ALL","1981","141"
"GEO","","TOTAL","ALL","1982","95"
"GEO","","TOTAL","ALL","1985","102"
"GEO","","TOTAL","ALL","1986","80"
"GEO","","TOTAL","ALL","1987","63"
"GEO","","TOTAL","ALL","1988","63"
"GEO","","TOTAL","ALL","1989","88"
"GEO","","TOTAL","ALL","1990","56"
"GEO","","TOTAL","ALL","1991","56"
"GEO","","TOTAL","ALL","1992","49"
"GEO","","TOTAL","ALL","1994","74"
"GEO","","TOTAL","ALL","1995","44"
"GEO","","TOTAL","ALL","1996","48"
"GEO","","TOTAL","ALL","1997","47"
"GEO","","TOTAL","ALL","1998","28"
"GEO","","TOTAL","ALL","1999","28"
"GEO","","TOTAL","ALL","2000","31"
"GEO","","TOTAL","ALL","2001","22"
"GEO","","TOTAL","ALL","2004","49"
"GEO","","TOTAL","ALL","2005","26"
"GEO","","TOTAL","ALL","2006","7"
"GEO","","TOTAL","ALL","2007","8"
"GEO","","TOTAL","ALL","2009","20"
"GEO","","TOTAL","ALL","2010","22"
"GEO","","TOTAL","ALL","2011","64"
"GEO","","TOTAL","ALL","2012","74"
"GEO","","TOTAL","ALL","2013","65"
"GEO","","TOTAL","ALL","2014","96"
"GEO","","TOTAL","ALL","2015","77"
"GEO","","TOTAL","ALL","2016","100"
"GEO","","TOTAL","ALL","2017","106"
"GEO","","TOTAL","ALL","2018","52"
"GEO","","TOTAL","ALL","2019","82"
"GEO","","TOTAL","ALL","2020","76"
"GRC","","TOTAL","ALL","1968","442"
"GRC","","TOTAL","ALL","1969","529"
"GRC","","TOTAL","ALL","1970","479"
"GRC","","TOTAL","ALL","1971","473"
"GRC","","TOTAL","ALL","1972","452"
"GRC","","TOTAL","ALL","1973","449"
"GRC","","TOTAL","ALL","1974","519"
"GRC","","TOTAL","ALL","1975","495"
"GRC","","TOTAL","ALL","1976","531"
"GRC","","TOTAL","ALL","1977","566"
"GRC","","TOTAL","ALL","1978","580"
"GRC","","TOTAL","ALL","1979","452"
"GRC","","TOTAL","ALL","1980","497"
"GRC","","TOTAL","ALL","1981","501"
"GRC","","TOTAL","ALL","1982","506"
"GRC","","TOTAL","ALL","1983","502"
"GRC","","TOTAL","ALL","1984","503"
"GRC","","TOTAL","ALL","1985","367"
"GRC","","TOTAL","ALL","1986","283"
"GRC","","TOTAL","ALL","1987","263"
"GRC","","TOTAL","ALL","1988","224"
"GRC","","TOTAL","ALL","1989","180"
"GRC","","TOTAL","ALL","1990","175"
"GRC","","TOTAL","ALL","1991","210"
"GRC","","TOTAL","ALL","1992","310"
"GRC","","TOTAL","ALL","1993","283"
"GRC","","TOTAL","ALL","1994","192"
"GRC","","TOTAL","ALL","1995","159"
"GRC","","TOTAL","ALL","1996","189"
"GRC","","TOTAL","ALL","1997","135"
"GRC","","TOTAL","ALL","1998","87"
"GRC","","TOTAL","ALL","1999","69"
"GRC","","TOTAL","ALL","2000","84"
"GRC","","TOTAL","ALL","2001","132"
"GRC","","TOTAL","ALL","2002","143"
"GRC","","TOTAL","ALL","2003","166"
"GRC","","TOTAL","ALL","2004","154"
"GRC","","TOTAL","ALL","2005","139"
"GRC","","TOTAL","ALL","2006","98"
"GRC","","TOTAL","ALL","2007","128"
"GRC","","TOTAL","ALL","2008","119"
"GRC","","TOTAL","ALL","2009","109"
"GRC","","TOTAL","ALL","2010","98"
"GRC","","TOTAL","ALL","2011","126"
"GRC","","TOTAL","ALL","2012","132"
"GRC","","TOTAL","ALL","2014","665"
"GRC","","TOTAL","ALL","2015","1159"
"GRC","","TOTAL","ALL","2016","1401"
"GRC","","TOTAL","ALL","2017","1827"
"GRC","","TOTAL","ALL","2018","1940"
"GRC","","TOTAL","ALL","2019","2256"
"HRV","","TOTAL","ALL","1985","222"
"HRV","","TOTAL","ALL","1986","320"
"HRV","","TOTAL","ALL","1987","399"
"HRV","","TOTAL","ALL","1988","484"
"HRV","","TOTAL","ALL","1989","475"
"HRV","","TOTAL","ALL","1990","389"
"HRV","","TOTAL","ALL","1991","342"
"HRV","","TOTAL","ALL","1992","265"
"HRV","","TOTAL","ALL","1993","211"
"HRV","","TOTAL","ALL","1994","385"
"HRV","","TOTAL","ALL","1995","534"
"HRV","","TOTAL","ALL","1996","510"
"HRV","","TOTAL","ALL","1997","491"
"HRV","","TOTAL","ALL","1998","528"
"HRV","","TOTAL","ALL","1999","615"
"HRV","","TOTAL","ALL","2000","648"
"HRV","","TOTAL","ALL","2001","559"
"HRV","","TOTAL","ALL","2002","471"
"HRV","","TOTAL","ALL","2003","422"
"HRV","","TOTAL","ALL","2004","574"
"HRV","","TOTAL","ALL","2005","679"
"HRV","","TOTAL","ALL","2006","651"
"HRV","","TOTAL","ALL","2007","777"
"HRV","","TOTAL","ALL","2008","771"
"HRV","","TOTAL","ALL","2009","834"
"HRV","","TOTAL","ALL","2010","1001"
"HRV","","TOTAL","ALL","2011","1046"
"HRV","","TOTAL","ALL","2012","1229"
"HRV","","TOTAL","ALL","2013","1153"
"HRV","","TOTAL","ALL","2014","1188"
"HRV","","TOTAL","ALL","2015","1342"
"HRV","","TOTAL","ALL","2016","1089"
"HRV","","TOTAL","ALL","2017","1196"
"HRV","","TOTAL","ALL","2019","1348"
"HUN","","TOTAL","ALL","1969","309"
"HUN","","TOTAL","ALL","1970","312"
"HUN","","TOTAL","ALL","1971","363"
"HUN","","TOTAL","ALL","1972","346"
"HUN","","TOTAL","ALL","1973","376"
"HUN","","TOTAL","ALL","1974","564"
"HUN","","TOTAL","ALL","1975","591"
"HUN","","TOTAL","ALL","1976","344"
"HUN","","TOTAL","ALL","1977","350"
"HUN","","TOTAL","ALL","1978","208"
"HUN","","TOTAL","ALL","1979","216"
"HUN","","TOTAL","ALL","1980","242"
"HUN","","TOTAL","ALL","1981","371"
"HUN","","TOTAL","ALL","1982","394"
"HUN","","TOTAL","ALL","1983","526"
"HUN","","TOTAL","ALL","1984","697"
"HUN","","TOTAL","ALL","1985","642"
"HUN","","TOTAL","ALL","1986","635"
"HUN","","TOTAL","ALL","1987","656"
"HUN","","TOTAL","ALL","1988","802"
"HUN","","TOTAL","ALL","1989","938"
"HUN","","TOTAL","ALL","1990","933"
"HUN","","TOTAL","ALL","1991","943"
"HUN","","TOTAL","ALL","1992","1239"
"HUN","","TOTAL","ALL","1993","1481"
"HUN","","TOTAL","ALL","1994","1620"
"HUN","","TOTAL","ALL","1995","1627"
"HUN","","TOTAL","ALL","1996","1109"
"HUN","","TOTAL","ALL","1997","1303"
"HUN","","TOTAL","ALL","1998","1119"
"HUN","","TOTAL","ALL","1999","1253"
"HUN","","TOTAL","ALL","2000","883"
"HUN","","TOTAL","ALL","2001","848"
"HUN","","TOTAL","ALL","2002","895"
"HUN","","TOTAL","ALL","2003","963"
"HUN","","TOTAL","ALL","2004","848"
"HUN","","TOTAL","ALL","2005","1090"
"HUN","","TOTAL","ALL","2006","2157"
"HUN","","TOTAL","ALL","2007","2267"
"HUN","","TOTAL","ALL","2008","2505"
"HUN","","TOTAL","ALL","2009","2589"
"HUN","","TOTAL","ALL","2010","2819"
"HUN","","TOTAL","ALL","2011","2764"
"HUN","","TOTAL","ALL","2012","2982"
"HUN","","TOTAL","ALL","2013","3106"
"HUN","","TOTAL","ALL","2014","3159"
"HUN","","TOTAL","ALL","2015","3106"
"HUN","","TOTAL","ALL","2016","3364"
"HUN","","TOTAL","ALL","2017","3818"
"HUN","","TOTAL","ALL","2018","4059"
"HUN","","TOTAL","ALL","2019","4492"
"IRL","","TOTAL","ALL","1968","45"
"IRL","","TOTAL","ALL","1969","32"
"IRL","","TOTAL","ALL","1970","24"
"IRL","","TOTAL","ALL","1971","24"
"IRL","","TOTAL","ALL","1972","44"
"IRL","","TOTAL","ALL","1973","37"
"IRL","","TOTAL","ALL","1974","43"
"IRL","","TOTAL","ALL","1975","35"
"IRL","","TOTAL","ALL","1976","46"
"IRL","","TOTAL","ALL","1977","33"
"IRL","","TOTAL","ALL","1978","62"
"IRL","","TOTAL","ALL","1979","56"
"IRL","","TOTAL","ALL","1980","35"
"IRL","","TOTAL","ALL","1981","37"
"IRL","","TOTAL","ALL","1982","30"
"IRL","","TOTAL","ALL","1983","61"
"IRL","","TOTAL","ALL","1984","82"
"IRL","","TOTAL","ALL","1985","71"
"IRL","","TOTAL","ALL","1986","79"
"IRL","","TOTAL","ALL","1987","109"
"IRL","","TOTAL","ALL","1988","131"
"IRL","","TOTAL","ALL","1989","117"
"IRL","","TOTAL","ALL","1990","115"
"IRL","","TOTAL","ALL","1991","174"
"IRL","","TOTAL","ALL","1992","238"
"IRL","","TOTAL","ALL","1993","274"
"IRL","","TOTAL","ALL","1994","231"
"IRL","","TOTAL","ALL","1995","330"
"IRL","","TOTAL","ALL","1996","386"
"IRL","","TOTAL","ALL","1997","422"
"IRL","","TOTAL","ALL","1998","475"
"IRL","","TOTAL","ALL","1999","516"
"IRL","","TOTAL","ALL","2000","498"
"IRL","","TOTAL","ALL","2001","466"
"IRL","","TOTAL","ALL","2002","452"
"IRL","","TOTAL","ALL","2003","458"
"IRL","","TOTAL","ALL","2004","548"
"IRL","","TOTAL","ALL","2005","513"
"IRL","","TOTAL","ALL","2006","664"
"IRL","","TOTAL","ALL","2007","465"
"IRL","","TOTAL","ALL","2008","416"
"IRL","","TOTAL","ALL","2009","574"
"IRL","","TOTAL","ALL","2010","646"
"IRL","","TOTAL","ALL","2011","808"
"IRL","","TOTAL","ALL","2012","973"
"IRL","","TOTAL","ALL","2013","1207"
"IRL","","TOTAL","ALL","2015","1557"
"IRL","","TOTAL","ALL","2018","1946"
"ISL","","TOTAL","ALL","1971","3"
"ISL","","TOTAL","ALL","1972","3"
"ISL","","TOTAL","ALL","1973","2"
"ISL","","TOTAL","ALL","1974","0"
"ISL","","TOTAL","ALL","1975","3"
"ISL","","TOTAL","ALL","1976","2"
"ISL","","TOTAL","ALL","1977","2"
"ISL","","TOTAL","ALL","1978","5"
"ISL","","TOTAL","ALL","1979","8"
"ISL","","TOTAL","ALL","1980","1"
"ISL","","TOTAL","ALL","1981","0"
"ISL","","TOTAL","ALL","1982","0"
"ISL","","TOTAL","ALL","1983","2"
"ISL","","TOTAL","ALL","1984","3"
"ISL","","TOTAL","ALL","1985","4"
"ISL","","TOTAL","ALL","1986","4"
"ISL","","TOTAL","ALL","1987","3"
"ISL","","TOTAL","ALL","1988","8"
"ISL","","TOTAL","ALL","1989","3"
"ISL","","TOTAL","ALL","1990","5"
"ISL","","TOTAL","ALL","1991","10"
"ISL","","TOTAL","ALL","1992","7"
"ISL","","TOTAL","ALL","1993","5"
"ISL","","TOTAL","ALL","1994","7"
"ISL","","TOTAL","ALL","1995","4"
"ISL","","TOTAL","ALL","1996","11"
"ISL","","TOTAL","ALL","1997","42"
"ISL","","TOTAL","ALL","1998","75"
"ISL","","TOTAL","ALL","1999","92"
"ISL","","TOTAL","ALL","2000","62"
"ISL","","TOTAL","ALL","2001","55"
"ISL","","TOTAL","ALL","2002","62"
"ISL","","TOTAL","ALL","2003","56"
"ISL","","TOTAL","ALL","2004","55"
"ISL","","TOTAL","ALL","2005","67"
"ISL","","TOTAL","ALL","2006","75"
"ISL","","TOTAL","ALL","2007","67"
"ISL","","TOTAL","ALL","2008","62"
"ISL","","TOTAL","ALL","2009","56"
"ISL","","TOTAL","ALL","2010","52"
"ISL","","TOTAL","ALL","2011","59"
"ISL","","TOTAL","ALL","2012","57"
"ISL","","TOTAL","ALL","2013","72"
"ISL","","TOTAL","ALL","2014","79"
"ISL","","TOTAL","ALL","2015","79"
"ISL","","TOTAL","ALL","2016","66"
"ISL","","TOTAL","ALL","2017","84"
"ISL","","TOTAL","ALL","2018","91"
"ISL","","TOTAL","ALL","2019","104"
"ISL","","TOTAL","ALL","2020","105"
"ISR","","TOTAL","ALL","1975","57"
"ISR","","TOTAL","ALL","1976","58"
"ISR","","TOTAL","ALL","1977","74"
"ISR","","TOTAL","ALL","1978","81"
"ISR","","TOTAL","ALL","1979","199"
"ISR","","TOTAL","ALL","1980","370"
"ISR","","TOTAL","ALL","1981","465"
"ISR","","TOTAL","ALL","1982","516"
"ISR","","TOTAL","ALL","1983","801"
"ISR","","TOTAL","ALL","1984","652"
"ISR","","TOTAL","ALL","1985","597"
"ISR","","TOTAL","ALL","1986","689"
"ISR","","TOTAL","ALL","1987","773"
"ISR","","TOTAL","ALL","1988","713"
"ISR","","TOTAL","ALL","1989","649"
"ISR","","TOTAL","ALL","1990","642"
"ISR","","TOTAL","ALL","1991","752"
"ISR","","TOTAL","ALL","1992","894"
"ISR","","TOTAL","ALL","1993","603"
"ISR","","TOTAL","ALL","1994","453"
"ISR","","TOTAL","ALL","1995","465"
"ISR","","TOTAL","ALL","1996","327"
"ISR","","TOTAL","ALL","1997","257"
"ISR","","TOTAL","ALL","1998","488"
"ISR","","TOTAL","ALL","1999","807"
"ISR","","TOTAL","ALL","2000","668"
"ISR","","TOTAL","ALL","2001","574"
"ISR","","TOTAL","ALL","2002","596"
"ISR","","TOTAL","ALL","2003","654"
"ISR","","TOTAL","ALL","2004","607"
"ISR","","TOTAL","ALL","2005","447"
"ISR","","TOTAL","ALL","2006","414"
"ISR","","TOTAL","ALL","2007","571"
"ISR","","TOTAL","ALL","2008","970"
"ISR","","TOTAL","ALL","2009","953"
"ISR","","TOTAL","ALL","2010","1150"
"ISR","","TOTAL","ALL","2011","1203"
"ISR","","TOTAL","ALL","2012","1277"
"ISR","","TOTAL","ALL","2013","1266"
"ISR","","TOTAL","ALL","2014","1358"
"ISR","","TOTAL","ALL","2015","1576"
"ISR","","TOTAL","ALL","2016","1781"
"ISR","","TOTAL","ALL","2017","2038"
"ISR","","TOTAL","ALL","2018","2150"
"ITA","","TOTAL","ALL","1968","1150"
"ITA","","TOTAL","ALL","1969","1186"
"ITA","","TOTAL","ALL","1970","908"
"ITA","","TOTAL","ALL","1971","862"
"ITA","","TOTAL","ALL","1972","854"
"ITA","","TOTAL","ALL","1973","740"
"ITA","","TOTAL","ALL","1974","760"
"ITA","","TOTAL","ALL","1975","829"
"ITA","","TOTAL","ALL","1976","666"
"ITA","","TOTAL","ALL","1977","583"
"ITA","","TOTAL","ALL","1978","609"
"ITA","","TOTAL","ALL","1979","706"
"ITA","","TOTAL","ALL","1980","805"
"ITA","","TOTAL","ALL","1981","851"
"ITA","","TOTAL","ALL","1982","993"
"ITA","","TOTAL","ALL","1983","1094"
"ITA","","TOTAL","ALL","1984","1194"
"ITA","","TOTAL","ALL","1985","1379"
"ITA","","TOTAL","ALL","1986","1613"
"ITA","","TOTAL","ALL","1987","2116"
"ITA","","TOTAL","ALL","1988","2906"
"ITA","","TOTAL","ALL","1989","3073"
"ITA","","TOTAL","ALL","1990","4924"
"ITA","","TOTAL","ALL","1991","5463"
"ITA","","TOTAL","ALL","1992","5965"
"ITA","","TOTAL","ALL","1993","6121"
"ITA","","TOTAL","ALL","1994","6591"
"ITA","","TOTAL","ALL","1995","7451"
"ITA","","TOTAL","ALL","1996","7675"
"ITA","","TOTAL","ALL","1997","8578"
"ITA","","TOTAL","ALL","1998","9329"
"ITA","","TOTAL","ALL","1999","9324"
"ITA","","TOTAL","ALL","2000","9553"
"ITA","","TOTAL","ALL","2001","9967"
"ITA","","TOTAL","ALL","2002","10104"
"ITA","","TOTAL","ALL","2003","9302"
"ITA","","TOTAL","ALL","2004","7851"
"ITA","","TOTAL","ALL","2005","8798"
"ITA","","TOTAL","ALL","2006","8735"
"ITA","","TOTAL","ALL","2007","9300"
"ITA","","TOTAL","ALL","2008","13915"
"ITA","","TOTAL","ALL","2009","14663"
